TgID,PfID,PbID,toxophenotype
TGGT1_226950,#N/A,#N/A,-4.85
TGGT1_271625B,#N/A,#N/A,-4.85
TGGT1_293580,PF3D7_1416900,PBANKA_1025800,-4.84
TGGT1_261950,PF3D7_1235700,PBANKA_1450300,-4.84
TGGT1_270720,#N/A,#N/A,-4.84
TGGT1_301380,PF3D7_0715600,PBANKA_1421900,-4.84
TGGT1_209890,PF3D7_1224100,PBANKA_1439000,-4.84
TGGT1_259010,PF3D7_1464700,PBANKA_1328100,-4.84
TGGT1_293340,PF3D7_0419600,PBANKA_0721700,-4.84
TGGT1_229350,#N/A,#N/A,-4.84
TGGT1_205340,PF3D7_0307100,PBANKA_0405400,-4.83
TGGT1_246050,PF3D7_1122000,PBANKA_0926300,-4.83
TGGT1_301450,PF3D7_0529000,PBANKA_1243600,-4.83
TGGT1_209730,#N/A,#N/A,-4.83
TGGT1_207720,#N/A,#N/A,-4.83
TGGT1_213870,PF3D7_0413900,PBANKA_0715900,-4.83
TGGT1_216210,#N/A,#N/A,-4.83
TGGT1_255635,#N/A,#N/A,-4.83
TGGT1_256920,#N/A,#N/A,-4.83
TGGT1_292170,PF3D7_0508100,PBANKA_1107700,-4.83
TGGT1_317720,PF3D7_1007900,PBANKA_1206100,-4.82
TGGT1_290990,#N/A,#N/A,-4.82
TGGT1_313830,PF3D7_0106700,PBANKA_0206600,-4.82
TGGT1_288940,#N/A,#N/A,-4.82
TGGT1_278050,PF3D7_1474800,PBANKA_1301400,-4.82
TGGT1_281440,#N/A,#N/A,-4.82
TGGT1_223390,#N/A,#N/A,-4.82
TGGT1_291930,#N/A,#N/A,-4.82
TGGT1_313550,#N/A,#N/A,-4.82
TGGT1_259520,PF3D7_0307500,PBANKA_0405800,-4.82
TGGT1_320670,#N/A,#N/A,-4.82
TGGT1_226550,PF3D7_0904000,PBANKA_0417400,-4.82
TGGT1_300190,#N/A,PBANKA_0307000,-4.82
TGGT1_292010,#N/A,#N/A,-4.82
TGGT1_294360,PF3D7_1317000,PBANKA_1415500,-4.82
TGGT1_267480,PF3D7_1319300,PBANKA_1417800,-4.81
TGGT1_239260,PF3D7_1105000,PBANKA_0941900,-4.81
TGGT1_269480,#N/A,#N/A,-4.81
TGGT1_294710,#N/A,#N/A,-4.81
TGGT1_280730,#N/A,#N/A,-4.81
TGGT1_291080,PF3D7_1428800,PBANKA_1015900,-4.81
TGGT1_308890,PF3D7_1406200,PBANKA_1036000,-4.81
TGGT1_261480,PF3D7_1366800,PBANKA_1142700,-4.8
TGGT1_255320,PF3D7_1367600,PBANKA_1143500,-4.8
TGGT1_289380,#N/A,#N/A,-4.8
TGGT1_238010,PF3D7_1323400,PBANKA_1338600,-4.8
TGGT1_273950,PF3D7_1111100,PBANKA_0936500,-4.8
TGGT1_229790,#N/A,#N/A,-4.8
TGGT1_216510,PF3D7_0717900,PBANKA_0615600,-4.8
TGGT1_244200,PF3D7_0820700,PBANKA_0710100,-4.8
TGGT1_235420,#N/A,#N/A,-4.8
TGGT1_227850,PF3D7_0812500,PBANKA_1425000,-4.8
TGGT1_207200,#N/A,#N/A,-4.79
TGGT1_236160,#N/A,#N/A,-4.79
TGGT1_243710,PF3D7_0306800,PBANKA_0405200,-4.79
TGGT1_235398,PF3D7_1024700,PBANKA_0508900,-4.79
TGGT1_294640,PF3D7_1437200,PBANKA_0611600,-4.79
TGGT1_286210,PF3D7_0927700,PBANKA_0828500,-4.79
TGGT1_263637,#N/A,#N/A,-4.79
TGGT1_224590,#N/A,#N/A,-4.79
TGGT1_218570,PF3D7_0418700,PBANKA_0720800,-4.79
TGGT1_277895,#N/A,#N/A,-4.79
TGGT1_261220,PF3D7_1030000,PBANKA_0514000,-4.78
TGGT1_295000,PF3D7_0935200,PBANKA_0836000,-4.78
TGGT1_214600,#N/A,#N/A,-4.78
TGGT1_217900,PF3D7_1449800,PBANKA_1313500,-4.78
TGGT1_316090,#N/A,#N/A,-4.78
TGGT1_208590,PF3D7_1306600,PBANKA_1405100,-4.78
TGGT1_410650,PF3D7_0109400,PBANKA_0204200,-4.78
TGGT1_320640,PF3D7_0510200,PBANKA_1109800,-4.78
TGGT1_214230,#N/A,#N/A,-4.78
TGGT1_220920,#N/A,#N/A,-4.78
TGGT1_259000,PF3D7_1435400,PBANKA_1009400,-4.77
TGGT1_268400,PF3D7_1208700,PBANKA_0607200,-4.77
TGGT1_213040,#N/A,#N/A,-4.77
TGGT1_278660,#N/A,#N/A,-4.77
TGGT1_202820,#N/A,PBANKA_0821900,-4.77
TGGT1_313410,PF3D7_0205900,PBANKA_0303600,-4.77
TGGT1_253520,#N/A,#N/A,-4.77
TGGT1_247510,#N/A,#N/A,-4.77
TGGT1_208070,PF3D7_1316100,PBANKA_1414600,-4.77
TGGT1_266990,PF3D7_1429800,PBANKA_1014900,-4.77
TGGT1_270740,PF3D7_0722500,PBANKA_0620000,-4.77
TGGT1_290950,PF3D7_1219100,PBANKA_1434700,-4.77
TGGT1_309420,PF3D7_0806300,PBANKA_1224400,-4.77
TGGT1_226790,#N/A,#N/A,-4.76
TGGT1_225125,#N/A,#N/A,-4.76
TGGT1_256000,#N/A,#N/A,-4.76
TGGT1_271840,PF3D7_0618800,PBANKA_1118000,-4.76
TGGT1_312190,#N/A,#N/A,-4.76
TGGT1_279340,#N/A,#N/A,-4.76
TGGT1_230990,#N/A,#N/A,-4.76
TGGT1_297800,PF3D7_1318400,PBANKA_1416900,-4.76
TGGT1_275690,#N/A,#N/A,-4.75
TGGT1_262380,#N/A,#N/A,-4.75
TGGT1_271370,#N/A,#N/A,-4.75
TGGT1_212840,#N/A,#N/A,-4.75
TGGT1_316635,#N/A,PBANKA_0519000,-4.75
TGGT1_314240,#N/A,#N/A,-4.75
TGGT1_264090,#N/A,#N/A,-4.74
TGGT1_236210,PF3D7_0933600,PBANKA_0834400,-4.74
TGGT1_202310,PF3D7_1030600,PBANKA_0514600,-4.74
TGGT1_269840,PF3D7_1368100,PBANKA_1144000,-4.73
TGGT1_284590,PF3D7_0707600,PBANKA_0804800,-4.73
TGGT1_219430,#N/A,#N/A,-4.73
TGGT1_213420,PF3D7_1114400,PBANKA_0933300,-4.73
TGGT1_249215,#N/A,#N/A,-4.73
TGGT1_257530,#N/A,#N/A,-4.73
TGGT1_226730,PF3D7_1342100,PBANKA_1355200,-4.73
TGGT1_207900,PF3D7_1449300,PBANKA_1313000,-4.73
TGGT1_253170,#N/A,#N/A,-4.73
TGGT1_297830,#N/A,#N/A,-4.73
TGGT1_209430,PF3D7_1461200,PBANKA_1324900,-4.73
TGGT1_246030,#N/A,#N/A,-4.73
TGGT1_256830,#N/A,#N/A,-4.73
TGGT1_256070,PF3D7_0317200,PBANKA_0808000,-4.73
TGGT1_318640,#N/A,#N/A,-4.73
TGGT1_290460,PF3D7_1033000,PBANKA_0516800,-4.72
TGGT1_220132,#N/A,#N/A,-4.72
TGGT1_283840,#N/A,#N/A,-4.72
TGGT1_253740,#N/A,#N/A,-4.72
TGGT1_223710,PF3D7_1244100,PBANKA_1457400,-4.72
TGGT1_221570,PF3D7_0720100,PBANKA_0617600,-4.72
TGGT1_226068,#N/A,#N/A,-4.72
TGGT1_244210,#N/A,#N/A,-4.72
TGGT1_310700,PF3D7_1414400,PBANKA_1028300,-4.72
TGGT1_314280,#N/A,#N/A,-4.71
TGGT1_316400B,#N/A,#N/A,-4.71
TGGT1_306540,PF3D7_1124600,PBANKA_0923700,-4.71
TGGT1_309370,#N/A,#N/A,-4.71
TGGT1_283720,PF3D7_1430100,PBANKA_1014600,-4.71
TGGT1_270540,PF3D7_1407500,PBANKA_1034700,-4.71
TGGT1_310380,PF3D7_0818800,PBANKA_0712000,-4.7
TGGT1_278230,#N/A,#N/A,-4.7
TGGT1_219790A,#N/A,#N/A,-4.7
TGGT1_230210,PF3D7_0621400,PBANKA_1120400,-4.7
TGGT1_313380,PF3D7_0929600,PBANKA_0830400,-4.7
TGGT1_230960,PF3D7_1234800,PBANKA_1449400,-4.69
TGGT1_291180,PF3D7_1346400,PBANKA_1359300,-4.69
TGGT1_213410,PF3D7_1126900,PBANKA_0921500,-4.69
TGGT1_254140,PF3D7_1342700,PBANKA_1355800,-4.69
TGGT1_254530,#N/A,#N/A,-4.69
TGGT1_270960,PF3D7_1005100,PBANKA_1203400,-4.69
TGGT1_283820,#N/A,#N/A,-4.69
TGGT1_247460,PF3D7_1361900,PBANKA_1137900,-4.69
TGGT1_264472,#N/A,#N/A,-4.69
TGGT1_308980,#N/A,#N/A,-4.69
TGGT1_236820,PF3D7_1336100,PBANKA_1350000,-4.69
TGGT1_203170,PF3D7_0904800,PBANKA_0416600,-4.69
TGGT1_305340,PF3D7_1468100,PBANKA_1331400,-4.69
TGGT1_281920,PF3D7_1341900,PBANKA_1355000,-4.69
TGGT1_256900,#N/A,#N/A,-4.68
TGGT1_243540,PF3D7_1343900,PBANKA_1356900,-4.68
TGGT1_229340,#N/A,#N/A,-4.68
TGGT1_245460,PF3D7_1408600,PBANKA_1033900,-4.68
TGGT1_311210,#N/A,#N/A,-4.68
TGGT1_243780,#N/A,#N/A,-4.68
TGGT1_249160,#N/A,#N/A,-4.67
TGGT1_318620,PF3D7_1010200,PBANKA_1208600,-4.67
TGGT1_292035,#N/A,#N/A,-4.67
TGGT1_228100,#N/A,#N/A,-4.67
TGGT1_297170,PF3D7_1431000,PBANKA_1013700,-4.67
TGGT1_410760,#N/A,#N/A,-4.67
TGGT1_258990,#N/A,#N/A,-4.67
TGGT1_262690,PF3D7_1460700,PBANKA_1324400,-4.67
TGGT1_252280,#N/A,#N/A,-4.67
TGGT1_289230,#N/A,#N/A,-4.67
TGGT1_227830,PF3D7_1125400,PBANKA_0922900,-4.66
TGGT1_211150,#N/A,#N/A,-4.66
TGGT1_247640,PF3D7_1113200,PBANKA_0934400,-4.66
TGGT1_264440,PF3D7_1246800,PBANKA_1459900,-4.66
TGGT1_267080,PF3D7_1008400,PBANKA_1206600,-4.66
TGGT1_215420,PF3D7_1324700,PBANKA_1339900,-4.66
TGGT1_310100,PF3D7_1210900,PBANKA_0609300,-4.66
TGGT1_203620,PF3D7_1312300,PBANKA_1410800,-4.66
TGGT1_211220,#N/A,#N/A,-4.66
TGGT1_288700,PF3D7_1130700,PBANKA_0917500,-4.66
TGGT1_236540,#N/A,#N/A,-4.66
TGGT1_285530,PF3D7_0907800,PBANKA_0809200,-4.66
TGGT1_225980,#N/A,#N/A,-4.65
TGGT1_300310,PF3D7_1130400,PBANKA_0917900,-4.65
TGGT1_299130,#N/A,#N/A,-4.65
TGGT1_259920,#N/A,#N/A,-4.65
TGGT1_270620,PF3D7_1445200,PBANKA_1309000,-4.65
TGGT1_208200,#N/A,#N/A,-4.65
TGGT1_313230,PF3D7_0728000,PBANKA_0212100,-4.65
TGGT1_230230,#N/A,#N/A,-4.65
TGGT1_319950,PF3D7_0818400,PBANKA_0712400,-4.65
TGGT1_240270,PF3D7_0213300,PBANKA_0310200,-4.65
TGGT1_249590,PF3D7_0727400,PBANKA_0211500,-4.64
TGGT1_305200,#N/A,#N/A,-4.64
TGGT1_283830,PF3D7_0316300,PBANKA_0414100,-4.64
TGGT1_304910,#N/A,#N/A,-4.64
TGGT1_311450,#N/A,#N/A,-4.64
TGGT1_223020,PF3D7_1142400,PBANKA_0906600,-4.64
TGGT1_315270,#N/A,#N/A,-4.64
TGGT1_228760,#N/A,#N/A,-4.64
TGGT1_251730,#N/A,#N/A,-4.64
TGGT1_216560,PF3D7_0925200,PBANKA_0826000,-4.64
TGGT1_210830,PF3D7_1230900,PBANKA_1445600,-4.64
TGGT1_233230,PF3D7_1406000,PBANKA_1036200,-4.63
TGGT1_225890,#N/A,#N/A,-4.63
TGGT1_263110,PF3D7_0316100,PBANKA_0413900,-4.63
TGGT1_300100,PF3D7_1452000,PBANKA_1315700,-4.63
TGGT1_258630,#N/A,#N/A,-4.63
TGGT1_275740,#N/A,#N/A,-4.63
TGGT1_240650,PF3D7_0606700,PBANKA_0105400,-4.62
TGGT1_278280,#N/A,#N/A,-4.62
TGGT1_277030,#N/A,#N/A,-4.62
TGGT1_242730,PF3D7_0928900,PBANKA_0829700,-4.62
TGGT1_278550,#N/A,#N/A,-4.62
TGGT1_321400,PF3D7_1433600,PBANKA_1011300,-4.62
TGGT1_284040,#N/A,#N/A,-4.62
TGGT1_313690,#N/A,#N/A,-4.61
TGGT1_230380,PF3D7_0210000,PBANKA_0306900,-4.61
TGGT1_234520,#N/A,#N/A,-4.61
TGGT1_245620,PF3D7_1402500,PBANKA_1039400,-4.61
TGGT1_267430,PF3D7_0919100,PBANKA_0820000,-4.61
TGGT1_248860,#N/A,#N/A,-4.61
TGGT1_261010,PF3D7_1248900,PBANKA_1461800,-4.61
TGGT1_205500,#N/A,#N/A,-4.61
TGGT1_300330,#N/A,#N/A,-4.61
TGGT1_207640,PF3D7_1332900,PBANKA_1347700,-4.61
TGGT1_235610,PF3D7_1412700,PBANKA_1029900,-4.61
TGGT1_264120,#N/A,#N/A,-4.61
TGGT1_260680,PF3D7_1438700,PBANKA_1302600,-4.6
TGGT1_288570,PF3D7_0828300,PBANKA_0702400,-4.6
TGGT1_212955,#N/A,#N/A,-4.6
TGGT1_257960,PF3D7_1420900,PBANKA_1022300,-4.6
TGGT1_212800,#N/A,#N/A,-4.6
TGGT1_289940,PF3D7_0607300,PBANKA_0105900,-4.6
TGGT1_321440,#N/A,#N/A,-4.6
TGGT1_252250,#N/A,#N/A,-4.6
TGGT1_270380,PF3D7_1358800,PBANKA_1135100,-4.6
TGGT1_263510,#N/A,#N/A,-4.6
TGGT1_214620,PF3D7_1445000,PBANKA_1308800,-4.6
TGGT1_234450,PF3D7_0316800,PBANKA_0414600,-4.6
TGGT1_238250,PF3D7_1109900,PBANKA_0937700,-4.6
TGGT1_247250,#N/A,#N/A,-4.6
TGGT1_239930,PF3D7_1138600,PBANKA_0910100,-4.6
TGGT1_288880,#N/A,#N/A,-4.6
TGGT1_222660,#N/A,#N/A,-4.6
TGGT1_263700,PF3D7_0516200,PBANKA_1231000,-4.59
TGGT1_280770,#N/A,#N/A,-4.59
TGGT1_289750,PF3D7_1365900,PBANKA_1141700,-4.59
TGGT1_248340,PF3D7_1117700,PBANKA_0930300,-4.59
TGGT1_267420,PF3D7_0725200,PBANKA_0622700,-4.59
TGGT1_287970,#N/A,#N/A,-4.59
TGGT1_262720,PF3D7_1143400,PBANKA_0905600,-4.59
TGGT1_254250,PF3D7_1324400,PBANKA_1339600,-4.59
TGGT1_263650,#N/A,#N/A,-4.59
TGGT1_230910,#N/A,#N/A,-4.59
TGGT1_306660,#N/A,#N/A,-4.59
TGGT1_252340,#N/A,#N/A,-4.59
TGGT1_210690,PF3D7_1342000,PBANKA_1355100,-4.58
TGGT1_280790,#N/A,#N/A,-4.58
TGGT1_222920,PF3D7_1332300,PBANKA_1347100,-4.58
TGGT1_293690,PF3D7_0932200,PBANKA_0833000,-4.58
TGGT1_308040,PF3D7_1358500,PBANKA_1134800,-4.58
TGGT1_254110,PF3D7_1251700,PBANKA_1464700,-4.58
TGGT1_309040,#N/A,#N/A,-4.58
TGGT1_277000,PF3D7_1361100,PBANKA_1137200,-4.58
TGGT1_258690,PF3D7_1246100,PBANKA_1459200,-4.58
TGGT1_226000,PF3D7_1147700,PBANKA_0901400,-4.57
TGGT1_255920,PF3D7_1303900,PBANKA_1402400,-4.57
TGGT1_308920,PF3D7_0716000,PBANKA_0613700,-4.57
TGGT1_216220,#N/A,#N/A,-4.57
TGGT1_291140,PF3D7_1103800,PBANKA_0943100,-4.57
TGGT1_272670,PF3D7_1337000,PBANKA_1350800,-4.57
TGGT1_231350,PF3D7_1025100,PBANKA_0509300,-4.57
TGGT1_204160,#N/A,#N/A,-4.57
TGGT1_261470,PF3D7_1325000,PBANKA_1340200,-4.57
TGGT1_227300,#N/A,#N/A,-4.57
TGGT1_309250,#N/A,#N/A,-4.57
TGGT1_211870,#N/A,#N/A,-4.57
TGGT1_288360,PF3D7_1336900,PBANKA_1350700,-4.56
TGGT1_314890,#N/A,#N/A,-4.56
TGGT1_240910,PF3D7_1243900,PBANKA_1457200,-4.56
TGGT1_230710,PF3D7_0814300,PBANKA_1423200,-4.56
TGGT1_224920,#N/A,#N/A,-4.56
TGGT1_267000,#N/A,#N/A,-4.56
TGGT1_246610,#N/A,#N/A,-4.56
TGGT1_268900,#N/A,#N/A,-4.56
TGGT1_249270,PF3D7_1134100,PBANKA_0914300,-4.56
TGGT1_239790,PF3D7_1107700,PBANKA_0939200,-4.56
TGGT1_293310,PF3D7_1474100,PBANKA_1302100,-4.56
TGGT1_312280,#N/A,#N/A,-4.56
TGGT1_217050,PF3D7_1014600,PBANKA_1213000,-4.55
TGGT1_220208,#N/A,#N/A,-4.55
TGGT1_272600,#N/A,#N/A,-4.55
TGGT1_259720,PF3D7_1104300,PBANKA_0942600,-4.55
TGGT1_258700,#N/A,#N/A,-4.55
TGGT1_201680,PF3D7_1212700,PBANKA_1428700,-4.55
TGGT1_203980,#N/A,#N/A,-4.55
TGGT1_310440,PF3D7_1031200,PBANKA_0515200,-4.55
TGGT1_221670,PF3D7_0517400,PBANKA_1232200,-4.55
TGGT1_262670,PF3D7_1341200,PBANKA_1354400,-4.54
TGGT1_270690,PF3D7_1218500,PBANKA_1434100,-4.54
TGGT1_316620,PF3D7_1026400,PBANKA_0510600,-4.54
TGGT1_287180,#N/A,#N/A,-4.54
TGGT1_266280,PF3D7_0730200,PBANKA_0214300,-4.54
TGGT1_220100,PF3D7_1325100,PBANKA_1340300,-4.54
TGGT1_248890,PF3D7_1103600,PBANKA_0943300,-4.54
TGGT1_306460,#N/A,#N/A,-4.54
TGGT1_214170,#N/A,#N/A,-4.54
TGGT1_248830,PF3D7_1013500,PBANKA_1211900,-4.54
TGGT1_297060,PF3D7_1120100,PBANKA_0928100,-4.54
TGGT1_202240,#N/A,#N/A,-4.54
TGGT1_359190,#N/A,#N/A,-4.54
TGGT1_292245,#N/A,#N/A,-4.54
TGGT1_266840,#N/A,#N/A,-4.53
TGGT1_233930,PF3D7_1443500,PBANKA_1307400,-4.53
TGGT1_275330,#N/A,#N/A,-4.53
TGGT1_254220,#N/A,#N/A,-4.53
TGGT1_293870,#N/A,#N/A,-4.53
TGGT1_223630,PF3D7_0217700,PBANKA_0314400,-4.53
TGGT1_219540,PF3D7_1367700,PBANKA_1143600,-4.53
TGGT1_205440,PF3D7_1229500,PBANKA_1444100,-4.52
TGGT1_213810,#N/A,#N/A,-4.52
TGGT1_306590,PF3D7_0703100,PBANKA_0800800,-4.52
TGGT1_250010,PF3D7_1215100,PBANKA_1430900,-4.52
TGGT1_289890,#N/A,#N/A,-4.52
TGGT1_277260,#N/A,#N/A,-4.52
TGGT1_233100,PF3D7_1014700,PBANKA_1213100,-4.52
TGGT1_289010,#N/A,#N/A,-4.52
TGGT1_237520,#N/A,#N/A,-4.52
TGGT1_227260,PF3D7_0420100,PBANKA_0521400,-4.52
TGGT1_231630,#N/A,#N/A,-4.52
TGGT1_318230,#N/A,#N/A,-4.52
TGGT1_289330,PF3D7_0726500,PBANKA_0210600,-4.51
TGGT1_216040,PF3D7_1310900,PBANKA_1409400,-4.51
TGGT1_290850,PF3D7_1311200,PBANKA_1409700,-4.51
TGGT1_253730,PF3D7_0932800,PBANKA_0833600,-4.51
TGGT1_249620,#N/A,#N/A,-4.51
TGGT1_239590,#N/A,#N/A,-4.51
TGGT1_321290,PF3D7_0922700,PBANKA_0823600,-4.5
TGGT1_230050,#N/A,#N/A,-4.5
TGGT1_214150,PF3D7_1356200,PBANKA_1132500,-4.5
TGGT1_212260,#N/A,#N/A,-4.5
TGGT1_271888,#N/A,#N/A,-4.5
TGGT1_209030,#N/A,#N/A,-4.5
TGGT1_310720A,#N/A,#N/A,-4.5
TGGT1_209270,#N/A,#N/A,-4.5
TGGT1_226600,PF3D7_1332000,PBANKA_1346800,-4.5
TGGT1_217665,#N/A,#N/A,-4.49
TGGT1_310130,PF3D7_0933500,PBANKA_0834300,-4.49
TGGT1_310360,PF3D7_0719100,PBANKA_0616600,-4.49
TGGT1_266850,PF3D7_0724300,PBANKA_0621800,-4.49
TGGT1_223040,PF3D7_1142800,PBANKA_0906200,-4.49
TGGT1_270610,#N/A,#N/A,-4.49
TGGT1_202500,#N/A,#N/A,-4.49
TGGT1_281950,PF3D7_1144600,PBANKA_0904400,-4.49
TGGT1_212290,PF3D7_0422400,PBANKA_0522800,-4.49
TGGT1_209000,PF3D7_0628100,PBANKA_1126800,-4.49
TGGT1_242290,PF3D7_0807500,PBANKA_1223100,-4.48
TGGT1_228630,PF3D7_1010700,PBANKA_1209100,-4.48
TGGT1_314295,PF3D7_0406800,PBANKA_1004400,-4.48
TGGT1_211230,PF3D7_0828500,PBANKA_0702200,-4.48
TGGT1_267810,PF3D7_0106800,PBANKA_0206500,-4.48
TGGT1_280760,PF3D7_1245300,PBANKA_1458500,-4.48
TGGT1_247050,#N/A,#N/A,-4.48
TGGT1_313120,PF3D7_1472700,PBANKA_1335900,-4.48
TGGT1_254730,#N/A,#N/A,-4.47
TGGT1_255740,#N/A,#N/A,-4.47
TGGT1_266110,#N/A,#N/A,-4.47
TGGT1_319720,#N/A,#N/A,-4.47
TGGT1_222860,PF3D7_0517700,PBANKA_1232500,-4.47
TGGT1_249610,#N/A,#N/A,-4.47
TGGT1_229620,PF3D7_0317900,PBANKA_0807300,-4.47
TGGT1_308940,#N/A,#N/A,-4.46
TGGT1_247680,#N/A,#N/A,-4.46
TGGT1_235020,PF3D7_0905900,PBANKA_0415500,-4.46
TGGT1_280710,PF3D7_0803800,PBANKA_1226500,-4.46
TGGT1_260670,PF3D7_1027700,PBANKA_0511800,-4.46
TGGT1_258150,PF3D7_1353900,PBANKA_1130500,-4.46
TGGT1_268600,PF3D7_1463300,PBANKA_1326900,-4.46
TGGT1_260840,#N/A,#N/A,-4.45
TGGT1_293700,#N/A,#N/A,-4.45
TGGT1_297420,#N/A,#N/A,-4.45
TGGT1_213010,#N/A,#N/A,-4.45
TGGT1_243480,#N/A,#N/A,-4.45
TGGT1_258030,PF3D7_1017000,PBANKA_0501300,-4.45
TGGT1_219850,PF3D7_1213800,PBANKA_1429600,-4.45
TGGT1_221400,#N/A,#N/A,-4.45
TGGT1_234900,#N/A,#N/A,-4.45
TGGT1_361650,#N/A,#N/A,-4.45
TGGT1_203220,#N/A,#N/A,-4.45
TGGT1_319650,PF3D7_0209200,PBANKA_0306300,-4.45
TGGT1_313960,PF3D7_0610000,PBANKA_0108500,-4.44
TGGT1_312330,#N/A,#N/A,-4.44
TGGT1_238100,PF3D7_0526900,PBANKA_1241700,-4.44
TGGT1_223620,#N/A,#N/A,-4.44
TGGT1_221260,#N/A,#N/A,-4.44
TGGT1_266460,PF3D7_0505800,PBANKA_1105400,-4.44
TGGT1_298020,PF3D7_0518500,PBANKA_1233300,-4.44
TGGT1_305020,PF3D7_0920200,PBANKA_0821100,-4.44
TGGT1_261070,PF3D7_0508300,PBANKA_1107900,-4.44
TGGT1_311080,#N/A,#N/A,-4.44
TGGT1_304460,PF3D7_1422500,PBANKA_1020900,-4.44
TGGT1_240690,PF3D7_0922200,PBANKA_0823100,-4.44
TGGT1_319940,PF3D7_1320500,PBANKA_1418800,-4.44
TGGT1_289310,PF3D7_0811000,PBANKA_1426500,-4.44
TGGT1_254200,#N/A,#N/A,-4.44
TGGT1_258050,#N/A,#N/A,-4.44
TGGT1_257370,#N/A,#N/A,-4.43
TGGT1_274110,#N/A,#N/A,-4.43
TGGT1_261230,#N/A,#N/A,-4.43
TGGT1_219790B,#N/A,#N/A,-4.43
TGGT1_313080,#N/A,#N/A,-4.43
TGGT1_258610,#N/A,#N/A,-4.43
TGGT1_265820,#N/A,#N/A,-4.43
TGGT1_294920,PF3D7_1314900,PBANKA_1413400,-4.43
TGGT1_219780,#N/A,#N/A,-4.43
TGGT1_231380,PF3D7_0205500,PBANKA_0303200,-4.42
TGGT1_266810,PF3D7_1147900,PBANKA_0901200,-4.42
TGGT1_310950,#N/A,#N/A,-4.42
TGGT1_238190,PF3D7_0923000,PBANKA_0823900,-4.42
TGGT1_228120,#N/A,#N/A,-4.42
TGGT1_262510,#N/A,#N/A,-4.42
TGGT1_316310,#N/A,#N/A,-4.42
TGGT1_244040,PF3D7_1225700,PBANKA_1440600,-4.42
TGGT1_291120,PF3D7_1352800,PBANKA_1365400,-4.42
TGGT1_238080,#N/A,#N/A,-4.42
TGGT1_235560,#N/A,#N/A,-4.41
TGGT1_320300,#N/A,#N/A,-4.41
TGGT1_213970,#N/A,#N/A,-4.41
TGGT1_223920,#N/A,#N/A,-4.41
TGGT1_253900,PF3D7_1440300,PBANKA_1304100,-4.41
TGGT1_250340,PF3D7_1446600,PBANKA_1310400,-4.41
TGGT1_223410,#N/A,#N/A,-4.41
TGGT1_272910,PF3D7_1357800,PBANKA_1134100,-4.41
TGGT1_220480,#N/A,#N/A,-4.41
TGGT1_262430,PF3D7_1022800,PBANKA_0507000,-4.41
TGGT1_255510,#N/A,#N/A,-4.4
TGGT1_234505,PF3D7_0109800,PBANKA_0203800,-4.4
TGGT1_226870A,#N/A,#N/A,-4.4
TGGT1_262950,#N/A,#N/A,-4.4
TGGT1_314370,#N/A,#N/A,-4.4
TGGT1_251590,#N/A,#N/A,-4.4
TGGT1_244240,PF3D7_1303100,PBANKA_1401600,-4.4
TGGT1_218920,PF3D7_1011400,PBANKA_1209800,-4.4
TGGT1_233190,PF3D7_0218700,PBANKA_0315400,-4.4
TGGT1_269190,#N/A,#N/A,-4.4
TGGT1_235350,PF3D7_1220400,PBANKA_1435600,-4.4
TGGT1_221660,PF3D7_0508700,PBANKA_1108300,-4.4
TGGT1_263120,#N/A,#N/A,-4.4
TGGT1_215170,#N/A,#N/A,-4.39
TGGT1_304970,PF3D7_0417800,PBANKA_0719900,-4.39
TGGT1_242660,PF3D7_1110500,PBANKA_0937100,-4.39
TGGT1_203750,#N/A,#N/A,-4.39
TGGT1_244560,#N/A,#N/A,-4.39
TGGT1_320750,#N/A,#N/A,-4.39
TGGT1_237220,PF3D7_0705400,PBANKA_0803100,-4.39
TGGT1_271110,#N/A,#N/A,-4.39
TGGT1_316730,#N/A,#N/A,-4.39
TGGT1_261960,#N/A,#N/A,-4.39
TGGT1_251480,PF3D7_0721300,PBANKA_0618800,-4.39
TGGT1_292220,PF3D7_1338100,PBANKA_1351800,-4.39
TGGT1_226890,#N/A,#N/A,-4.39
TGGT1_229200,#N/A,#N/A,-4.39
TGGT1_231850,#N/A,#N/A,-4.39
TGGT1_249490,#N/A,#N/A,-4.39
TGGT1_270090,#N/A,#N/A,-4.38
TGGT1_271625A,#N/A,#N/A,-4.38
TGGT1_300240,PF3D7_1452500,PBANKA_1316200,-4.38
TGGT1_211450,#N/A,#N/A,-4.38
TGGT1_249560,PF3D7_1307600,PBANKA_1406100,-4.38
TGGT1_289530,PF3D7_0614500,PBANKA_1229200,-4.38
TGGT1_247330,#N/A,#N/A,-4.38
TGGT1_210750,PF3D7_0603700,PBANKA_0102500,-4.38
TGGT1_275750,PF3D7_1350200,PBANKA_1363000,-4.38
TGGT1_288530,#N/A,#N/A,-4.38
TGGT1_238510,#N/A,#N/A,-4.38
TGGT1_313495,#N/A,#N/A,-4.38
TGGT1_314970,PF3D7_1416100,PBANKA_1026600,-4.38
TGGT1_269700,PF3D7_1355700,PBANKA_1132000,-4.37
TGGT1_232300,PF3D7_1465900,PBANKA_1329300,-4.37
TGGT1_318600,PF3D7_0412300,PBANKA_0613600,-4.37
TGGT1_216370,#N/A,#N/A,-4.37
TGGT1_211040,PF3D7_0821800,PBANKA_0709000,-4.37
